Company_Name,Category,Address,Url,Latitude,Longitude,Territory
Velmurugan Nature Cure Hospital (Best Naturopathy Hospital in Tamilnadu),Hospital,"175/21/C3 , Golden city Raja nagar 2nd cross, Street, Perambalur, Tamil Nadu 621212, India",https://www.google.co.kr/maps/place/Velmurugan+Nature+Cure+Hospital+(Best+Naturopathy+Hospital+in+Tamilnadu)/data=!4m5!3m4!1s0x3bab1bf2e9b67809:0xab19d01169a54c38!8m2!3d11.2394067!4d78.8868178?authuser=0&hl=en&rclk=1,11.2394067,78.8868178,Tamil Nadu
Medway Hospitals,Hospital,"2, 26, 1st Main Rd, United India Colony, Kodambakkam, Chennai, Tamil Nadu 600024, India",https://www.google.co.kr/maps/place/Medway+Hospitals/data=!4m5!3m4!1s0x3a5266f36d59ee75:0x398bf9f1558236c4!8m2!3d13.0536322!4d80.22752?authuser=0&hl=en&rclk=1,13.0536322,80.22752,Tamil Nadu
TRP Clinic Zone,Hospital,"MS Mani Rd, West Thillai Nagar, Thillai Nagar, Tiruchirappalli, Tamil Nadu 620018, India",https://www.google.co.kr/maps/place/TRP+Clinic+Zone/data=!4m5!3m4!1s0x3baaf5a3138edf8b:0xf6ea3395006689e!8m2!3d10.8259102!4d78.6835271?authuser=0&hl=en&rclk=1,10.8259102,78.6835271,Tamil Nadu
Guna AYUSH Hospital,Doctor,"No. 1 Mariyamman Kovil Street,, Goods Shed Road, Tiruchirappalli, Tamil Nadu 620001, India",https://www.google.co.kr/maps/place/Guna+AYUSH+Hospital/data=!4m5!3m4!1s0x3baaf51bec11a599:0x55e01b981a820b44!8m2!3d10.801544!4d78.695582?authuser=0&hl=en&rclk=1,10.801544,78.695582,Tamil Nadu
Trichy Skin And Laser Clinic,Hospital,"No-53 Victoria Road Near C.S.I.MISSION Hospita, Woraiyur, Tiruchirappalli, Tamil Nadu 620003, India",https://www.google.co.kr/maps/place/Trichy+Skin+And+Laser+Clinic/data=!4m5!3m4!1s0x3baaf5994aa824cd:0x5cf9ef1d68f48687!8m2!3d10.8219963!4d78.6753408?authuser=0&hl=en&rclk=1,10.8219963,78.6753408,Tamil Nadu
Kaveri Hospital,Hospital,"Burkit Rd, T. Nagar, Chennai, Tamil Nadu 600017, India",https://www.google.co.kr/maps/place/Kaveri+Hospital/data=!4m5!3m4!1s0x3a5267aab7c5e7db:0xcb255c818c01cda9!8m2!3d13.0345898!4d80.2334627?authuser=0&hl=en&rclk=1,13.0345898,80.2334627,Tamil Nadu
Dr Devaraj Hospital,Hospital,"98RQ+VHH, Santhur, Tamil Nadu 635206, India",https://www.google.co.kr/maps/place/Dr+Devaraj+Hospital/data=!4m5!3m4!1s0x3bac48f556955b21:0xc216b724fe619b33!8m2!3d12.3921892!4d78.3389709?authuser=0&hl=en&rclk=1,12.3921892,78.3389709,Tamil Nadu
GATEWAY CLINICS & HOSPITALS PVT LTD,Medical clinic,"43, E Periasamy Rd, near eye foundation, R S Puram West, Coimbatore, Tamil Nadu 641002, India",https://www.google.co.kr/maps/place/GATEWAY+CLINICS+%26+HOSPITALS+PVT+LTD/data=!4m5!3m4!1s0x3ba8588d339b0a19:0x591afebe5d3207c5!8m2!3d11.013073!4d76.9492775?authuser=0&hl=en&rclk=1,11.013073,76.9492775,Tamil Nadu
Jogo Health Clinic,Medical clinic,"1/1, 11th Cross St, Shastri Nagar, Adyar, Chennai, Tamil Nadu 600020, India",https://www.google.co.kr/maps/place/Jogo+Health+Clinic/data=!4m5!3m4!1s0x3a5267607e577dcf:0xadced37b5d269357!8m2!3d13.0005763!4d80.2610651?authuser=0&hl=en&rclk=1,13.0005763,80.2610651,Tamil Nadu
Kauvery Hospital,Private hospital,"9/50, Trichy Main Rd, Opp.to Chandra Mahal, M G R Nagar, Seelanaickenpatti, Salem, Tamil Nadu 636201, India",https://www.google.co.kr/maps/place/Kauvery+Hospital/data=!4m5!3m4!1s0x3babefce5942c6ef:0x10c47c95ab959427!8m2!3d11.6290236!4d78.1488717?authuser=0&hl=en&rclk=1,11.6290236,78.1488717,Tamil Nadu
"Deva Clinic, Santhur",Hospital,"98RQ+VHF, Santhur, Tamil Nadu 635206, India","https://www.google.co.kr/maps/place/Deva+Clinic,+Santhur/data=!4m5!3m4!1s0x3bac48f5568f6cd1:0x9eef4be76ea20455!8m2!3d12.3921806!4d78.3389288?authuser=0&hl=en&rclk=1",12.3921806,78.3389288,Tamil Nadu
Dr. Mohan's Diabetes Specialities Centre,Doctor,"No.1, Vilakadi Koil St, Ennaikaran, Kanchipuram, Tamil Nadu 631501, India",https://www.google.co.kr/maps/place/Dr.+Mohan's+Diabetes+Specialities+Centre/data=!4m5!3m4!1s0x3a52c2fa55e98121:0xf8820fb4857cc037!8m2!3d12.8243461!4d79.7038121?authuser=0&hl=en&rclk=1,12.8243461,79.7038121,Tamil Nadu
Saravana Bhava Sathupathe Auto Rotate Image Compress,Doctor,"Senappannallur Rd, Thuraiyur, Tamil Nadu 621010, India",https://www.google.co.kr/maps/place/Saravana+Bhava+Sathupathe+Auto+Rotate+Image+Compress/data=!4m5!3m4!1s0x3bababc87e126013:0x61ecf92a30400760!8m2!3d11.1510085!4d78.5939397?authuser=0&hl=en&rclk=1,11.1510085,78.5939397,Tamil Nadu
KKR ENT Super Speciality Hospital,Otolaryngology clinic,"Plot No 4B/3, 4B/4, 2nd Main Rd, CDN Nagar, MMDA Colony, Maduravoyal, Chennai, Tamil Nadu 600095, India",https://www.google.co.kr/maps/place/KKR+ENT+Super+Speciality+Hospital/data=!4m5!3m4!1s0x3a52614fe299f467:0xf38ded2360adf5fe!8m2!3d13.0642814!4d80.1773962?authuser=0&hl=en&rclk=1,13.0642814,80.1773962,Tamil Nadu
Hindu Mission Hospital,General hospital,"103, Grand Southern Trunk Rd, New Market, Tambaram West, Tambaram, Chennai, Tamil Nadu 600045, India",https://www.google.co.kr/maps/place/Hindu+Mission+Hospital/data=!4m5!3m4!1s0x3a525f6ea331a4c1:0xbc21098dedcb8e8d!8m2!3d12.9236633!4d80.1141179?authuser=0&hl=en&rclk=1,12.9236633,80.1141179,Tamil Nadu
ARC Fertility Hospitals,Fertility clinic,"Shopping Complex, 50, EVR Rd, opp. Govt hospital, Puthur, Thillai Nagar, Tiruchirappalli, Tamil Nadu 620017, India",https://www.google.co.kr/maps/place/ARC+Fertility+Hospitals/data=!4m5!3m4!1s0x3baaf574aaad744b:0xaa12693c6ee89d03!8m2!3d10.8118761!4d78.679191?authuser=0&hl=en&rclk=1,10.8118761,78.679191,Tamil Nadu
Apollo Medical Centre,Medical clinic,"Door No 11, 4, Sivaprakasam St, opposite to Brilliant Tutorial, Pondy Bazaar, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017, India",https://www.google.co.kr/maps/place/Apollo+Medical+Centre/data=!4m5!3m4!1s0x3a52664ffdd8fed9:0x66a8e58a396c131e!8m2!3d13.0397774!4d80.237967?authuser=0&hl=en&rclk=1,13.0397774,80.237967,Tamil Nadu
Dr. Mohan's Diabetes Specialities Centre,Doctor,"No 38, 16, Jeyaraj Rd, Meenakshipuram, Thoothukudi, Tamil Nadu 628002, India",https://www.google.co.kr/maps/place/Dr.+Mohan's+Diabetes+Specialities+Centre/data=!4m5!3m4!1s0x3b03ef94199e31af:0x85ed2b1498d622db!8m2!3d8.8055143!4d78.1388065?authuser=0&hl=en&rclk=1,8.8055143,78.1388065,Tamil Nadu
Vadamalayan Hospitals,Hospital,"Chockikulam, 15/1, Vallabh Bhai Rd, Madurai, Tamil Nadu 625002, India",https://www.google.co.kr/maps/place/Vadamalayan+Hospitals/data=!4m5!3m4!1s0x3b00c5e904ddddfd:0x397a454de5b761af!8m2!3d9.9430192!4d78.1300745?authuser=0&hl=en&rclk=1,9.9430192,78.1300745,Tamil Nadu
K.R.S. Clinic,Medical clinic,"JGV Towers, Manalmedu, Tamil Nadu 609202, India",https://www.google.co.kr/maps/place/K.R.S.+Clinic/data=!4m5!3m4!1s0x3a54d9a35a119bef:0x39dce450a5d44673!8m2!3d11.1965568!4d79.5976015?authuser=0&hl=en&rclk=1,11.1965568,79.5976015,Tamil Nadu
"Gulshan Medicare, Trichi",Medical clinic,"2, C-35, 5th Cross Rd, West Thillai Nagar, Thillai Nagar, Tiruchirappalli, Tamil Nadu 620018, India","https://www.google.co.kr/maps/place/Gulshan+Medicare,+Trichi/data=!4m5!3m4!1s0x3baaf5a24db3f247:0x60f56739a6e19f28!8m2!3d10.8240973!4d78.682121?authuser=0&hl=en&rclk=1",10.8240973,78.682121,Tamil Nadu
Ganga Hospital,General hospital,"46FX+4X3, Sivakami Amman Colony, Vyasarpadi, Chennai, Tamil Nadu 600039, India",https://www.google.co.kr/maps/place/Ganga+Hospital/data=!4m5!3m4!1s0x3a5265a13f4cd249:0x970aa62eee11afe2!8m2!3d13.1227572!4d80.2499191?authuser=0&hl=en&rclk=1,13.1227572,80.2499191,Tamil Nadu
Koradacheery Kannan Clinic - fertility clinic | male fertility | female fertility clinic,Fertility clinic,"Mahadhana St, Kamarajar Salai, Mayiladuthurai, Tamil Nadu 609001, India",https://www.google.co.kr/maps/place/Koradacheery+Kannan+Clinic+-+fertility+clinic+%7C+male+fertility+%7C+female+fertility+clinic/data=!4m5!3m4!1s0x3a5521337d7b2501:0xd916fb1fd1d46c10!8m2!3d11.1018808!4d79.6524507?authuser=0&hl=en&rclk=1,11.1018808,79.6524507,Tamil Nadu
Soundarapandian Bone and Joint Hospital,Hospital,"16, 3rd St, Lapis lagoon, AA Block, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",https://www.google.co.kr/maps/place/Soundarapandian+Bone+and+Joint+Hospital/data=!4m5!3m4!1s0x3a52642478d3b95d:0xe5f1601b6add63ec!8m2!3d13.0841428!4d80.2156848?authuser=0&hl=en&rclk=1,13.0841428,80.2156848,Tamil Nadu
Apollo Clinic Madipakkam,Medical Center,"74, 1st floor, Medavakkam Main Rd, above Singapore Shop, Bharat Nagar, Madipakkam, Chennai, Tamil Nadu 600091, India",https://www.google.co.kr/maps/place/Apollo+Clinic+Madipakkam/data=!4m5!3m4!1s0x3a525da9f69eab09:0x42d5003d620f5d92!8m2!3d12.9636947!4d80.1875591?authuser=0&hl=en&rclk=1,12.9636947,80.1875591,Tamil Nadu
Dr. M. Ramalingam,Medical clinic,"1054,5, Avinashi Rd, Anna Silai, Gowtham Centre Annexe, Gopalapuram, Coimbatore, Tamil Nadu 641018, India",https://www.google.co.kr/maps/place/Dr.+M.+Ramalingam/data=!4m5!3m4!1s0x3ba859b1d8a68005:0xa3d171208bcb6809!8m2!3d11.0069783!4d76.9758498?authuser=0&hl=en&rclk=1,11.0069783,76.9758498,Tamil Nadu
V.R.CLINIC,Hospital,"Subramania Nagar, Midland Nagar, Salem, Tamil Nadu 636005, India",https://www.google.co.kr/maps/place/V.R.CLINIC/data=!4m5!3m4!1s0x3babf1e7592ac633:0xae526b7763dabd1f!8m2!3d11.6722434!4d78.119397?authuser=0&hl=en&rclk=1,11.6722434,78.119397,Tamil Nadu
Malar homoeo clinic,Hospital,"Sundarraj Nagar, Subramaniyapuram, Sangillyandapuram, Tiruchirappalli, Tamil Nadu 620020, India",https://www.google.co.kr/maps/place/Malar+homoeo+clinic/data=!4m5!3m4!1s0x3baaf558e8dc96f1:0xd29e1e9045b338a4!8m2!3d10.7845487!4d78.7024052?authuser=0&hl=en&rclk=1,10.7845487,78.7024052,Tamil Nadu
Rsv Skin & Laser Centre,Hospital,"No 9, 5, 2nd Cross St, Rajaji Colony, Mahalingapuram, Nungambakkam, Chennai, Tamil Nadu 600034, India",https://www.google.co.kr/maps/place/Rsv+Skin+%26+Laser+Centre/data=!4m5!3m4!1s0x3a52665d0056dcf3:0xab78a812872cadf5!8m2!3d13.055633!4d80.2406258?authuser=0&hl=en&rclk=1,13.055633,80.2406258,Tamil Nadu
Hospital,Government hospital,"Karur Main Road, Pettvai Thalai, Tiruchirappalli, Tamil Nadu 639112, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3baa5923652fd1f1:0xeb303d636456c285!8m2!3d10.8753049!4d78.6022419?authuser=0&hl=en&rclk=1,10.8753049,78.6022419,Tamil Nadu
Get Well Clinic,Diabetologist,"Pugalur Rd, MGR Nagar, Vengamedu, Tamil Nadu 639006, India",https://www.google.co.kr/maps/place/Get+Well+Clinic/data=!4m5!3m4!1s0x3baa2e4e0a13db97:0x350839cbb39f6715!8m2!3d10.9768414!4d78.0777446?authuser=0&hl=en&rclk=1,10.9768414,78.0777446,Tamil Nadu
Femina Clinic,Medical clinic,"Sathya Moorthy St, Aranmanai Vaasal, Sivaganga, Tamil Nadu 630561, India",https://www.google.co.kr/maps/place/Femina+Clinic/data=!4m5!3m4!1s0x3b00fbdb9840930b:0x10704a24554a41aa!8m2!3d9.8517832!4d78.4852528?authuser=0&hl=en&rclk=1,9.8517832,78.4852528,Tamil Nadu
PSG Hospitals,Hospital,"Avinashi Rd, Peelamedu, Coimbatore, Tamil Nadu 643201, India",https://www.google.co.kr/maps/place/PSG+Hospitals/data=!4m5!3m4!1s0x3ba8ea33f8a26a77:0x3b33e28d10c758de!8m2!3d11.0242762!4d77.0059182?authuser=0&hl=en&rclk=1,11.0242762,77.0059182,Tamil Nadu
PSG Hospitals,Private hospital,"Avinashi Rd, Peelamedu, Coimbatore, Tamil Nadu 641004, India",https://www.google.co.kr/maps/place/PSG+Hospitals/data=!4m5!3m4!1s0x3ba859030ea11999:0xe4e7cf2ff5b622d9!8m2!3d11.0187626!4d77.006959?authuser=0&hl=en&rclk=1,11.0187626,77.006959,Tamil Nadu
Dr. R. Prabhakaran,Medical clinic,"Sannathi St, Srirangam, Thiruvanaikoil, Tiruchirappalli, Tamil Nadu 620005, India",https://www.google.co.kr/maps/place/Dr.+R.+Prabhakaran/data=!4m5!3m4!1s0x3baaf42d2dbbce8b:0x7d5fce4e946e5ce4!8m2!3d10.852893!4d78.7024903?authuser=0&hl=en&rclk=1,10.852893,78.7024903,Tamil Nadu
Rasi Clinic,Medical clinic,"VFXW+PMX, Pettavaithalai, Tamil Nadu 639112, India",https://www.google.co.kr/maps/place/Rasi+Clinic/data=!4m5!3m4!1s0x3baa5b902c3eb02f:0x84bc35c580ac988!8m2!3d10.899353!4d78.4967449?authuser=0&hl=en&rclk=1,10.899353,78.4967449,Tamil Nadu
R.S. Women Child Hospital,Women's health clinic,"Thillai Nagar, Tiruchirappalli, Tamil Nadu 620018, India",https://www.google.co.kr/maps/place/R.S.+Women+Child+Hospital/data=!4m5!3m4!1s0x3baaf5a0d306f69b:0xacf3685308a08f13!8m2!3d10.819015!4d78.685093?authuser=0&hl=en&rclk=1,10.819015,78.685093,Tamil Nadu
Wellkidz Baby Hospital,Hospital,"Denkanikotta Rd, Shanthi Nagar West, Hosur, Tamil Nadu 635109, India",https://www.google.co.kr/maps/place/Wellkidz+Baby+Hospital/data=!4m5!3m4!1s0x3bae70b83c715dcb:0xc19f77c0657abd0a!8m2!3d12.7278451!4d77.8243335?authuser=0&hl=en&rclk=1,12.7278451,77.8243335,Tamil Nadu
apollo,General hospital,"2nd Ave, F Block, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",https://www.google.co.kr/maps/place/apollo/data=!4m5!3m4!1s0x3a52640e959a565f:0xe08a6239b8dcf788!8m2!3d13.0951364!4d80.1945358?authuser=0&hl=en&rclk=1,13.0951364,80.1945358,Tamil Nadu
Apollo Speciality Hospitals,Hospital,"80 Feet Rd, KK Nagar, Tamil Nadu 625020, India",https://www.google.co.kr/maps/place/Apollo+Speciality+Hospitals/data=!4m5!3m4!1s0x3b00c5b1a66210eb:0x4702986a03fb4ab4!8m2!3d9.9278643!4d78.1494347?authuser=0&hl=en&rclk=1,9.9278643,78.1494347,Tamil Nadu
Vignesh Clinic,General hospital,"Tamil Nadu Housing Board Colony, Gandhigramam, Tamil Nadu 639004, India",https://www.google.co.kr/maps/place/Vignesh+Clinic/data=!4m5!3m4!1s0x3baa2f823bdc771b:0xbab040ab61e2a5a0!8m2!3d10.9468665!4d78.1052646?authuser=0&hl=en&rclk=1,10.9468665,78.1052646,Tamil Nadu
Rahath Hospital,Hospital,"55, 1st Cross Rd, Ganapathy Nagar, Ammayappa Nagar, Tiruchirappalli, Tamil Nadu 620102, India",https://www.google.co.kr/maps/place/Rahath+Hospital/data=!4m5!3m4!1s0x3baaf5791d99a467:0xa8945f6720639d9c!8m2!3d10.8131185!4d78.6644818?authuser=0&hl=en&rclk=1,10.8131185,78.6644818,Tamil Nadu
Government Primary Health Centre Veeramachanpatti,Hospital,"Tamil Nadu 621206, India",https://www.google.co.kr/maps/place/Government+Primary+Health+Centre+Veeramachanpatti/data=!4m5!3m4!1s0x3babacd6a38656d9:0x39e9365600ce4f63!8m2!3d11.1281498!4d78.5252523?authuser=0&hl=en&rclk=1,11.1281498,78.5252523,Tamil Nadu
Itham Physiotherapy clinic,Physical therapy clinic,"Raghavendrapuram 2nd Street The road, opp. to Canara Bank ATM, Srirangam, Tamil Nadu 620006, India",https://www.google.co.kr/maps/place/Itham+Physiotherapy+clinic/data=!4m5!3m4!1s0x3baaf7c38248b99f:0x7e5015c09ceaecc5!8m2!3d10.8572686!4d78.68607?authuser=0&hl=en&rclk=1,10.8572686,78.68607,Tamil Nadu
laxman Piles Clinic,Hospital,"Edumalai Rd, Indira Nagar, Manachanallur, Tamil Nadu 621005, India",https://www.google.co.kr/maps/place/laxman+Piles+Clinic/data=!4m5!3m4!1s0x3baaf7a80dbbaf6d:0xa87ae1f6e8d6f910!8m2!3d10.9167455!4d78.7010846?authuser=0&hl=en&rclk=1,10.9167455,78.7010846,Tamil Nadu
Ganga Hospital,Hospital,"Ganesapuram, Kamaraj Nagar, Namakkal, Tamil Nadu 637001, India",https://www.google.co.kr/maps/place/Ganga+Hospital/data=!4m5!3m4!1s0x3babce933c998b91:0xe3a99ea25d9f5659!8m2!3d11.2173905!4d78.1702228?authuser=0&hl=en&rclk=1,11.2173905,78.1702228,Tamil Nadu
GEM Hospital Coimbatore,Hospital,"45, Pankaja Mills Rd, Palaniappa Nagar, Sowripalayam Pirivu, Ramanathapuram, Tamil Nadu 641045, India",https://www.google.co.kr/maps/place/GEM+Hospital+Coimbatore/data=!4m5!3m4!1s0x3ba85905a88facf7:0xf1d213fbbca5444c!8m2!3d10.9996215!4d76.9954638?authuser=0&hl=en&rclk=1,10.9996215,76.9954638,Tamil Nadu
Manonmani E.N.T. hospital,Hospital,"658C+9R6, Ganesapuram, Kamaraj Nagar, Namakkal, Tamil Nadu 637001, India",https://www.google.co.kr/maps/place/Manonmani+E.N.T.+hospital/data=!4m5!3m4!1s0x3babcf6c4afc0b93:0xde021c71024ac21!8m2!3d11.2159244!4d78.1720011?authuser=0&hl=en&rclk=1,11.2159244,78.1720011,Tamil Nadu
Sri Jayalakshmi Physiotherapy Clinic (physiotherapy clinic in trichy),Physical therapist,"No.17, near KVB Bank, Kumaran Nagar, Tiruchirappalli, Tamil Nadu 620017, India",https://www.google.co.kr/maps/place/Sri+Jayalakshmi+Physiotherapy+Clinic+(physiotherapy+clinic+in+trichy)/data=!4m5!3m4!1s0x3baaf53146f1bf61:0x6364f92c8530c310!8m2!3d10.8141544!4d78.6697535?authuser=0&hl=en&rclk=1,10.8141544,78.6697535,Tamil Nadu
Nagu Clinic,Hospital,"Chennai - Theni Hwy, Ammapettai, Tamil Nadu 620009, India",https://www.google.co.kr/maps/place/Nagu+Clinic/data=!4m5!3m4!1s0x3baa672b9681d349:0x6eb8914eb56f4f76!8m2!3d10.7277493!4d78.5621831?authuser=0&hl=en&rclk=1,10.7277493,78.5621831,Tamil Nadu
Ganga Cancer Hospital,Hospital,"Chinniyampalayam, Tatabad, Coimbatore, Tamil Nadu 641012, India",https://www.google.co.kr/maps/place/Ganga+Cancer+Hospital/data=!4m5!3m4!1s0x3ba859606fa8a431:0x903279bad78aff59!8m2!3d11.0171789!4d76.9586133?authuser=0&hl=en&rclk=1,11.0171789,76.9586133,Tamil Nadu
Sugam Hospital,General hospital,"349, Thiruvottiyur High Rd, Tiruvottiyur, Chennai, Tamil Nadu 600019, India",https://www.google.co.kr/maps/place/Sugam+Hospital/data=!4m5!3m4!1s0x3a525c7cb4b167e9:0x6ee9ae5b31fb6af1!8m2!3d13.1650006!4d80.303401?authuser=0&hl=en&rclk=1,13.1650006,80.303401,Tamil Nadu
Apollo KH Hospital,Hospital,"Ranipet, Vellore - Chennai Rd, Melvisharam, Tamil Nadu 632509, India",https://www.google.co.kr/maps/place/Apollo+KH+Hospital/data=!4m5!3m4!1s0x3bad366e906e0339:0x3b2eecb133e9052f!8m2!3d12.922348!4d79.275023?authuser=0&hl=en&rclk=1,12.922348,79.275023,Tamil Nadu
Rasi Clinic,Hospital,"66C, Thillai Nagar Rd, Near Jagadha Hospital, Sakthi Mariamman Nagar, Tiruchirappalli, Tamil Nadu 620018, India",https://www.google.co.kr/maps/place/Rasi+Clinic/data=!4m5!3m4!1s0x3baaf5a2bd474f77:0xd9fa68ef177f6941!8m2!3d10.8264235!4d78.6803438?authuser=0&hl=en&rclk=1,10.8264235,78.6803438,Tamil Nadu
Devadoss Hospitals Pvt Ltd,General hospital,"75/1, Alagar Kovil Main Rd, Surveyor Colony, Madurai, Tamil Nadu 625007, India",https://www.google.co.kr/maps/place/Devadoss+Hospitals+Pvt+Ltd/data=!4m5!3m4!1s0x3b00c5d57b9d126f:0x36a1730c4db56734!8m2!3d9.9578582!4d78.1540269?authuser=0&hl=en&rclk=1,9.9578582,78.1540269,Tamil Nadu
Naveen Neuro Clinic Dr.thangaraj,Doctor,"naveen neuro clinic, Thanjavur, Tamil Nadu, India, India",https://www.google.co.kr/maps/place/Naveen+Neuro+Clinic+Dr.thangaraj/data=!4m5!3m4!1s0x3baab8b3f3854b83:0xdc6f44aba0e45060!8m2!3d10.7714991!4d79.1141434?authuser=0&hl=en&rclk=1,10.7714991,79.1141434,Tamil Nadu
Health care clinic,Hospital,"MDR461, Kulumani, Tamil Nadu 639103, India",https://www.google.co.kr/maps/place/Health+care+clinic/data=!4m5!3m4!1s0x3baa5ec57ef7dd95:0xec20f3e41ee24e3d!8m2!3d10.8466229!4d78.5975376?authuser=0&hl=en&rclk=1,10.8466229,78.5975376,Tamil Nadu
"Babu Clinic, Pavithram, Varagur",Private hospital,"49R6+VXH, Pavithiram, Tamil Nadu 637021, India","https://www.google.co.kr/maps/place/Babu+Clinic,+Pavithram,+Varagur/data=!4m5!3m4!1s0x3babb494c7452517:0x81d36bf6bef28a1f!8m2!3d11.1421867!4d78.3624808?authuser=0&hl=en&rclk=1",11.1421867,78.3624808,Tamil Nadu
"RPS Hospitals - Multispeciality Hospital in Chennai, India",Hospital,"65/2, Water Canal Rd, TVS Nagar, Korattur, Chennai, Tamil Nadu 600076, India","https://www.google.co.kr/maps/place/RPS+Hospitals+-+Multispeciality+Hospital+in+Chennai,+India/data=!4m5!3m4!1s0x3a52647c960a55f5:0x422178dfca7bb9e1!8m2!3d13.1208297!4d80.1978374?authuser=0&hl=en&rclk=1",13.1208297,80.1978374,Tamil Nadu
MIOT International,Hospital,"4/112, Mount Poonamallee Rd, Sathya Nagar, Manapakkam, Chennai, Tamil Nadu 600089, India",https://www.google.co.kr/maps/place/MIOT+International/data=!4m5!3m4!1s0x3a5260d2a1750661:0xe3a591bb494f9792!8m2!3d13.0225921!4d80.1863704?authuser=0&hl=en&rclk=1,13.0225921,80.1863704,Tamil Nadu
Neuro One Hospital,Specialized hospital,"55, 1, Karur Bypass Rd, Melachinthamani, Tiruchirappalli, Tamil Nadu 620002, India",https://www.google.co.kr/maps/place/Neuro+One+Hospital/data=!4m5!3m4!1s0x3baaf5b9e1307a8f:0xadf4812bcf32695d!8m2!3d10.8347294!4d78.6907837?authuser=0&hl=en&rclk=1,10.8347294,78.6907837,Tamil Nadu
ESI DISPENSARY BAGALUR,Medical clinic,"1/95, Brahmin St, Bagalur, Tamil Nadu 635103, India",https://www.google.co.kr/maps/place/ESI+DISPENSARY+BAGALUR/data=!4m5!3m4!1s0x3bae75d06634e7f9:0x599fa2fb8b31cf71!8m2!3d12.8314447!4d77.8648553?authuser=0&hl=en&rclk=1,12.8314447,77.8648553,Tamil Nadu
Annai Speciality Skin And Laser Clinic,Hospital,"130, Sungu Pettai, Venketwasapuram, Tamil Nadu 621212, India",https://www.google.co.kr/maps/place/Annai+Speciality+Skin+And+Laser+Clinic/data=!4m5!3m4!1s0x3bab1b7ab78239e7:0x4f92c07cb8baa33e!8m2!3d11.2347186!4d78.8726202?authuser=0&hl=en&rclk=1,11.2347186,78.8726202,Tamil Nadu
Atlas Hospitals - Ortho Hospital,Orthopedic surgeon,"34/1-First Cross Karur Road, Bus Stand, near Chathiram, V N Nagar, Tiruchirappalli, Tamil Nadu 620002, India",https://www.google.co.kr/maps/place/Atlas+Hospitals+-+Ortho+Hospital/data=!4m5!3m4!1s0x3baaf5b98d033149:0x1192d621ede1aba0!8m2!3d10.8333669!4d78.6907098?authuser=0&hl=en&rclk=1,10.8333669,78.6907098,Tamil Nadu
natasan hospital,Hospital,"104, Kottai Rd, Thillaipuram, Periyapatti, Tamil Nadu 637001, India",https://www.google.co.kr/maps/place/natasan+hospital/data=!4m5!3m4!1s0x3babcef339870f09:0x1fbd57e8714ac136!8m2!3d11.2201681!4d78.1638736?authuser=0&hl=en&rclk=1,11.2201681,78.1638736,Tamil Nadu
Vadamalayan Hospital (City Centre),Hospital,"77-80, Chinnakadai Street, Chinnakadai Area,South Gate, Madurai, Tamil Nadu 625001, India",https://www.google.co.kr/maps/place/Vadamalayan+Hospital+(City+Centre)/data=!4m5!3m4!1s0x3b00c57861264d09:0x698d36eeba3c1620!8m2!3d9.9117744!4d78.1197023?authuser=0&hl=en&rclk=1,9.9117744,78.1197023,Tamil Nadu
"Annai Hospital Dr.K.Saravanan M.B.B.S,D.ORTHO",Orthopedic surgeon,"106/F, Venkadesapuram, opp. Rajan Petrol Bunk, Perambalur, Tamil Nadu 621212, India","https://www.google.co.kr/maps/place/Annai+Hospital+Dr.K.Saravanan+M.B.B.S,D.ORTHO/data=!4m5!3m4!1s0x3baa55c8395da4cd:0x4566d011de3534e2!8m2!3d11.2351267!4d78.876254?authuser=0&hl=en&rclk=1",11.2351267,78.876254,Tamil Nadu
Deepan Hospital,Private hospital,"50, Bishop Rd, opp. M.A Honda, Puthur, Tennur, Tiruchirappalli, Tamil Nadu 620017, India",https://www.google.co.kr/maps/place/Deepan+Hospital/data=!4m5!3m4!1s0x3baaf50ab1baea03:0xffc7182c90aa707d!8m2!3d10.8157479!4d78.680053?authuser=0&hl=en&rclk=1,10.8157479,78.680053,Tamil Nadu
People Siddha Clinic,Hospital,"Karattampatty, Tiruchirappalli, SH-62, Trichy Thuraiyur Road, Trichy, Tiruchirapalli, Tamil Nadu 621014, India",https://www.google.co.kr/maps/place/People+Siddha+Clinic/data=!4m5!3m4!1s0x3baa544e5245f563:0x832b09661611300e!8m2!3d11.0672287!4d78.6032094?authuser=0&hl=en&rclk=1,11.0672287,78.6032094,Tamil Nadu
Coimbatore Kidney Centre Multi Speciality Hospital - Inpatient,Hospital,"738-B, SH 162, Near Lakshmi Mills, Pudur, Coimbatore, Tamil Nadu 641045, India",https://www.google.co.kr/maps/place/Coimbatore+Kidney+Centre+Multi+Speciality+Hospital+-+Inpatient/data=!4m5!3m4!1s0x3ba859ca161bd36b:0x6da2c8578b50a8ee!8m2!3d11.0096151!4d76.9896037?authuser=0&hl=en&rclk=1,11.0096151,76.9896037,Tamil Nadu
